DATE;COMMANDE;ARTICLE;DESIGNATION;QTE;DEVISE;PRIX_U;VALEUR;FOURNISSEUR
17/11/2010;4500037707;101606300;PANTALONS;3;XPF;3960;11880;VETRAL-AGECOM SARL
17/11/2010;4500037707;101606300;CEINTURE;1;XPF;1080;1080;VETRAL-AGECOM SARL
17/11/2010;4500037707;101606300;VESTE DE PLUIE;2;XPF;3200;6400;VETRAL-AGECOM SARL
17/11/2010;4500037707;101606300;VESTE IM;1;XPF;4950;4950;VETRAL-AGECOM SARL
17/11/2010;4500037707;101606300;LUNETTE DE SECURITE;1;XPF;600;600;VETRAL-AGECOM SARL
17/11/2010;4500037707;101615100;IMPRESSION SUR POCHE¨;1;XPF;1000;1000;VETRAL-AGECOM SARL
17/11/2010;4500037708;101606300;CHAUSSURE DE SECURITE;2;XPF;8000;16000;VETRAL-AGECOM SARL
17/11/2010;4500037708;101606300;POLOS ML;4;XPF;2250;9000;VETRAL-AGECOM SARL
17/11/2010;4500037708;101606300;LUNETTE;1;XPF;600;600;VETRAL-AGECOM SARL
17/11/2010;4500037708;101606300;PANTALONS;4;XPF;3600;14400;VETRAL-AGECOM SARL
17/11/2010;4500037708;101606300;CEINTURE;1;XPF;1080;1080;VETRAL-AGECOM SARL
17/11/2010;4500037708;101606300;VESTE DE PLUIE;2;XPF;2800;5600;VETRAL-AGECOM SARL
17/11/2010;4500037708;101606300;VESTE IM;1;XPF;4500;4500;VETRAL-AGECOM SARL
17/11/2010;4500037709;101606300;CHAUSSURES DE SECURITE;2;XPF;9000;18000;CHEVAL  DISTRIBUTION
17/11/2010;4500037710;101606300;CHAUSSURES DE SECURITE;2;XPF;9000;18000;CHEVAL  DISTRIBUTION
17/11/2010;4500037711;101606300;CHAUSSURES DE SECURITE;2;XPF;9000;18000;CHEVAL  DISTRIBUTION
17/11/2010;4500037712;101606300;CHAUSSURES DE SECURITE;2;XPF;9000;18000;CHEVAL  DISTRIBUTION
17/11/2010;4500037713;101606300;POLOS ML;4;XPF;2250;9000;VETRAL-AGECOM SARL
17/11/2010;4500037713;101606300;PANTALONS;4;XPF;3960;15840;VETRAL-AGECOM SARL
17/11/2010;4500037713;101606300;CEINTURE;1;XPF;1080;1080;VETRAL-AGECOM SARL
17/11/2010;4500037713;101606300;VESTE DE PLUIE;2;XPF;3200;6400;VETRAL-AGECOM SARL
17/11/2010;4500037713;101606300;VESTE IM;1;XPF;4950;4950;VETRAL-AGECOM SARL
17/11/2010;4500037713;101606300;LUNETTE DE SECURITE;1;XPF;600;600;VETRAL-AGECOM SARL
17/11/2010;4500037713;101606300;IMPRESSION SUR POCHE¨;1;XPF;1250;1250;VETRAL-AGECOM SARL
17/11/2010;4500037714;101606300;POLOS ML;3;XPF;2250;6750;VETRAL-AGECOM SARL
17/11/2010;4500037714;101606300;PANTALONS;3;XPF;3600;10800;VETRAL-AGECOM SARL
17/11/2010;4500037714;101606300;CEINTURE;1;XPF;1080;1080;VETRAL-AGECOM SARL
17/11/2010;4500037714;101606300;VESTE DE PLUIE;2;XPF;2800;5600;VETRAL-AGECOM SARL
17/11/2010;4500037714;101606300;VESTE IM;1;XPF;4500;4500;VETRAL-AGECOM SARL
17/11/2010;4500037714;101606300;LUNETTE DE SECURITE;1;XPF;500;500;VETRAL-AGECOM SARL
17/11/2010;4500037714;101615100;IMPRESSION SUR POCHE;1;XPF;1000;1000;VETRAL-AGECOM SARL
17/11/2010;4500037714;101615100;IMPRESSION SUR POCHE;1;XPF;500;500;VETRAL-AGECOM SARL
17/11/2010;4500037715;101606300;POLOS ML;4;XPF;2250;9000;VETRAL-AGECOM SARL
17/11/2010;4500037715;101606300;PANTALONS;4;XPF;3600;14400;VETRAL-AGECOM SARL
17/11/2010;4500037715;101606300;CEINTURE;1;XPF;1080;1080;VETRAL-AGECOM SARL
17/11/2010;4500037715;101606300;VESTE DE PLUIE;2;XPF;2800;5600;VETRAL-AGECOM SARL
17/11/2010;4500037715;101606300;VESTE IM;1;XPF;4500;4500;VETRAL-AGECOM SARL
17/11/2010;4500037715;101606300;LUNETTE DE SECURITE;1;XPF;500;500;VETRAL-AGECOM SARL
17/11/2010;4500037715;101606300;IMPRESSION;5;XPF;250;1250;VETRAL-AGECOM SARL
17/11/2010;4500037718;101606300;POLOS ML;4;XPF;2250;9000;VETRAL-AGECOM SARL
17/11/2010;4500037718;101606300;PANTALONS;4;XPF;3960;15840;VETRAL-AGECOM SARL
17/11/2010;4500037718;101606300;CEINTURE;1;XPF;1080;1080;VETRAL-AGECOM SARL
17/11/2010;4500037718;101606300;VESTE DE PLUIE;2;XPF;3200;6400;VETRAL-AGECOM SARL
17/11/2010;4500037718;101606300;VESTE IM;1;XPF;4500;4500;VETRAL-AGECOM SARL
17/11/2010;4500037718;101606300;IMPRESSION SUR POCHE¨;1;XPF;750;750;VETRAL-AGECOM SARL
17/11/2010;4500037719;101606300;POLOS ML;4;XPF;2250;9000;VETRAL-AGECOM SARL
17/11/2010;4500037719;101606300;PANTALONS;3;XPF;3600;10800;VETRAL-AGECOM SARL
17/11/2010;4500037719;101606300;CEINTURE;1;XPF;1080;1080;VETRAL-AGECOM SARL
17/11/2010;4500037719;101606300;VESTE DE PLUIE;2;XPF;2800;5600;VETRAL-AGECOM SARL
17/11/2010;4500037719;101606300;VESTE IM;1;XPF;4500;4500;VETRAL-AGECOM SARL
17/11/2010;4500037719;101606300;LUNETTE DE SECURITE;1;XPF;500;500;VETRAL-AGECOM SARL
17/11/2010;4500037720;101606300;CHAUSSURE DE SECURITE;2;XPF;9000;18000;VETRAL-AGECOM SARL
17/11/2010;4500037722;101606300;CHAUSSURES DE SECURITE;2;XPF;9000;18000;CHEVAL  DISTRIBUTION
17/11/2010;4500037729;101606300;POLOS ML;4;XPF;2250;9000;VETRAL-AGECOM SARL
17/11/2010;4500037729;101606300;LUNETTE;1;XPF;600;600;VETRAL-AGECOM SARL
17/11/2010;4500037729;101606300;PANTALONS;4;XPF;3600;14400;VETRAL-AGECOM SARL
17/11/2010;4500037729;101606300;CEINTURE;1;XPF;1080;1080;VETRAL-AGECOM SARL
17/11/2010;4500037729;101606300;VESTE DE PLUIE;2;XPF;2800;5600;VETRAL-AGECOM SARL
17/11/2010;4500037729;101606300;VESTE IM;1;XPF;4500;4500;VETRAL-AGECOM SARL
17/11/2010;4500037730;101606300;POLOS ML;4;XPF;2250;9000;VETRAL-AGECOM SARL
17/11/2010;4500037730;101606300;LUNETTE;1;XPF;600;600;VETRAL-AGECOM SARL
17/11/2010;4500037730;101606300;PANTALONS;3;XPF;3600;10800;VETRAL-AGECOM SARL
17/11/2010;4500037730;101606300;CEINTURE;1;XPF;1080;1080;VETRAL-AGECOM SARL
17/11/2010;4500037730;101606300;VESTE DE PLUIE;2;XPF;2800;5600;VETRAL-AGECOM SARL
17/11/2010;4500037730;101606300;VESTE IM;1;XPF;4500;4500;VETRAL-AGECOM SARL
17/11/2010;4500037731;101606300;POLOS ML;4;XPF;2250;9000;VETRAL-AGECOM SARL
17/11/2010;4500037731;101606300;LUNETTE;1;XPF;600;600;VETRAL-AGECOM SARL
17/11/2010;4500037731;101606300;PANTALONS;4;XPF;3600;14400;VETRAL-AGECOM SARL
17/11/2010;4500037731;101606300;CEINTURE;1;XPF;1080;1080;VETRAL-AGECOM SARL
17/11/2010;4500037731;101606300;VESTE DE PLUIE;2;XPF;2800;5600;VETRAL-AGECOM SARL
17/11/2010;4500037731;101606300;VESTE IM;1;XPF;4500;4500;VETRAL-AGECOM SARL
17/11/2010;4500037732;101606300;POLOS ML;4;XPF;2250;9000;VETRAL-AGECOM SARL
17/11/2010;4500037732;101606300;LUNETTE;1;XPF;600;600;VETRAL-AGECOM SARL
17/11/2010;4500037732;101606300;PANTALONS;3;XPF;3600;10800;VETRAL-AGECOM SARL
17/11/2010;4500037732;101606300;CEINTURE;1;XPF;1080;1080;VETRAL-AGECOM SARL
17/11/2010;4500037732;101606300;VESTE DE PLUIE;2;XPF;2800;5600;VETRAL-AGECOM SARL
17/11/2010;4500037732;101606300;VESTE IM;1;XPF;4500;4500;VETRAL-AGECOM SARL
17/11/2010;4500037734;101606300;VESTE IM;1;XPF;4500;4500;VETRAL-AGECOM SARL
17/11/2010;4500037734;101606300;VESTE DE PLUIE;2;XPF;2800;5600;VETRAL-AGECOM SARL
17/11/2010;4500037734;101606300;CEINTURE;1;XPF;1080;1080;VETRAL-AGECOM SARL
17/11/2010;4500037734;101606300;PANTALONS;3;XPF;3600;10800;VETRAL-AGECOM SARL
17/11/2010;4500037734;101606300;LUNETTE;1;XPF;600;600;VETRAL-AGECOM SARL
17/11/2010;4500037734;101606300;POLOS ML;4;XPF;2250;9000;VETRAL-AGECOM SARL
17/11/2010;4500037735;101606300;POLOS ML;4;XPF;2250;9000;VETRAL-AGECOM SARL
17/11/2010;4500037735;101606300;LUNETTE;1;XPF;600;600;VETRAL-AGECOM SARL
17/11/2010;4500037735;101606300;PANTALONS;4;XPF;3600;14400;VETRAL-AGECOM SARL
17/11/2010;4500037735;101606300;CEINTURE;1;XPF;1080;1080;VETRAL-AGECOM SARL
17/11/2010;4500037735;101606300;VESTE DE PLUIE;2;XPF;2800;5600;VETRAL-AGECOM SARL
17/11/2010;4500037735;101606300;VESTE IM;1;XPF;4950;4950;VETRAL-AGECOM SARL
17/11/2010;4500037735;101615100;IMPRESSION SUR POCHE;1;XPF;250;250;VETRAL-AGECOM SARL
17/11/2010;4500037736;101606300;VESTE IM;1;XPF;4950;4950;VETRAL-AGECOM SARL
17/11/2010;4500037736;101606300;VESTE DE PLUIE;2;XPF;3200;6400;VETRAL-AGECOM SARL
17/11/2010;4500037736;101606300;CEINTURE;1;XPF;1080;1080;VETRAL-AGECOM SARL
17/11/2010;4500037736;101606300;PANTALONS;3;XPF;3960;11880;VETRAL-AGECOM SARL
17/11/2010;4500037736;101606300;CEINTURE;1;XPF;1080;1080;VETRAL-AGECOM SARL
17/11/2010;4500037736;101606300;POLOS ML;4;XPF;2250;9000;VETRAL-AGECOM SARL
17/11/2010;4500037736;101615100;IMPRESSION SUR POCHE¨;1;XPF;1000;1000;VETRAL-AGECOM SARL
17/11/2010;4500037737;101606300;POLOS ML;4;XPF;2250;9000;VETRAL-AGECOM SARL
17/11/2010;4500037737;101606300;LUNETTE;1;XPF;600;600;VETRAL-AGECOM SARL
17/11/2010;4500037737;101606300;PANTALONS;4;XPF;3600;14400;VETRAL-AGECOM SARL
17/11/2010;4500037737;101606300;CEINTURE;1;XPF;1080;1080;VETRAL-AGECOM SARL
17/11/2010;4500037737;101606300;VESTE DE PLUIE;2;XPF;2800;5600;VETRAL-AGECOM SARL
17/11/2010;4500037737;101606300;VESTE IM;1;XPF;4500;4500;VETRAL-AGECOM SARL
17/11/2010;4500037738;101606300;VESTE IM;1;XPF;4500;4500;VETRAL-AGECOM SARL
17/11/2010;4500037738;101606300;VESTE DE PLUIE;2;XPF;2800;5600;VETRAL-AGECOM SARL
17/11/2010;4500037738;101606300;CEINTURE;1;XPF;1080;1080;VETRAL-AGECOM SARL
17/11/2010;4500037738;101606300;PANTALONS;3;XPF;3600;10800;VETRAL-AGECOM SARL
17/11/2010;4500037738;101606300;LUNETTE;1;XPF;600;600;VETRAL-AGECOM SARL
17/11/2010;4500037738;101606300;POLOS ML;4;XPF;2250;9000;VETRAL-AGECOM SARL
17/11/2010;4500037741;101606300;CHAUSSURES DE SECURITE;2;XPF;9000;18000;CHEVAL  DISTRIBUTION
17/11/2010;4500037743;101606300;CHAUSSURES DE SECURITE;2;XPF;9000;18000;CHEVAL  DISTRIBUTION
17/11/2010;4500037744;101606300;CHAUSSURES DE SECURITE;2;XPF;9000;18000;CHEVAL  DISTRIBUTION
17/11/2010;4500037745;101606300;CHAUSSURES DE SECURITE;2;XPF;9000;18000;CHEVAL  DISTRIBUTION
17/11/2010;4500037746;101606300;CHAUSSURES DE SECURITE;2;XPF;9000;18000;CHEVAL  DISTRIBUTION
18/11/2010;4500037749;101615100;PRESTATIONS DE SERVICE INFORMATIQUE;2;XPF;8900;17800;SHARP CENTER
18/11/2010;4500037754;101606820;CAFE MALONGO - BTE DE 40;320;XPF;68;21888;LA CAPSULE - MALONGO CAFES
19/11/2010;4500037760;2301000214;REACTIF TRIAZOLE HACH PWD PLWS;4;XPF;5850;23400;MESACHIMIE
23/11/2010;4500037810;2301000201;SOLUTION TAMPON PH = 4;3;XPF;1080;3240;MESACHIMIE
23/11/2010;4500037810;2301000202;SOLUTION TAMPON PH = 7;4;XPF;1080;4320;MESACHIMIE
23/11/2010;4500037810;2301000203;SOLUTION TAMPON PH = 10;3;XPF;1080;3240;MESACHIMIE
23/11/2010;4500037810;2301000204;SOLUTION TAMPON PH = 9,2;1;XPF;2700;2700;MESACHIMIE
23/11/2010;4500037810;2301000213;AMINO ACID F REACTIF;4;XPF;3300;13200;MESACHIMIE
23/11/2010;4500037811;2106050011;COSSE CU ETAME XCT 6 - 10 1,6;50;XPF;47;2350;SOCADIME / SZYMANSKI
23/11/2010;4500037811;2109060103;SCOTCH 33+ 19MM X 20 M NOIR;20;XPF;891;17820;SOCADIME / SZYMANSKI
24/11/2010;4500037817;2400010010;GANT MECANICIEN T.9;20;XPF;1224;24480;ENERCAL
24/11/2010;4500037817;2400010102;GARNITURE FRONTALE POUR CASQUE ENERCAL;20;XPF;223;4460;ENERCAL
24/11/2010;4500037818;2009020022;PAPIER A MASQUER;20;XPF;293;5850;NQ NOUMEA QUINCAILLERIE
24/11/2010;4500037818;2400000002;Ruban signalisation R/B;10;XPF;488;4875;NQ NOUMEA QUINCAILLERIE
24/11/2010;4500037818;2209000023;TEFLON ROULEAU 12M X 12MM;20;XPF;101;2025;NQ NOUMEA QUINCAILLERIE
24/11/2010;4500037818;2209000001;AGRAFE ARROW T55 12,7mm 1/2;1;XPF;1190;1190;NQ NOUMEA QUINCAILLERIE
25/11/2010;4500037827;101606300;CHAUSSURES DE SECURITE;2;XPF;9000;18000;CHEVAL  DISTRIBUTION
25/11/2010;4500037828;101606300;CHAUSSURES DE SECURITE;2;XPF;9000;18000;CHEVAL  DISTRIBUTION
25/11/2010;4500037829;101606300;POLOS ML;4;XPF;2250;9000;VETRAL-AGECOM SARL
25/11/2010;4500037829;101606300;LUNETTE;1;XPF;600;600;VETRAL-AGECOM SARL
25/11/2010;4500037829;101606300;PANTALONS;4;XPF;3600;14400;VETRAL-AGECOM SARL
25/11/2010;4500037829;101606300;CEINTURE;1;XPF;1080;1080;VETRAL-AGECOM SARL
25/11/2010;4500037829;101606300;VESTE DE PLUIE;2;XPF;2800;5600;VETRAL-AGECOM SARL
25/11/2010;4500037829;101606300;VESTE IM;1;XPF;4500;4500;VETRAL-AGECOM SARL
25/11/2010;4500037830;101606300;VESTE IM;1;XPF;4950;4950;VETRAL-AGECOM SARL
25/11/2010;4500037830;101606300;PANTALONS;3;XPF;3960;11880;VETRAL-AGECOM SARL
25/11/2010;4500037830;101606300;POLOS ML;4;XPF;2250;9000;VETRAL-AGECOM SARL
25/11/2010;4500037830;101606300;LUNETTE;1;XPF;600;600;VETRAL-AGECOM SARL
25/11/2010;4500037830;101606300;CEINTURE;1;XPF;1080;1080;VETRAL-AGECOM SARL
25/11/2010;4500037830;101606300;VESTE DE PLUIE;2;XPF;3200;6400;VETRAL-AGECOM SARL
25/11/2010;4500037830;101606300;IMPRESSION SUR POCHE¨;1;XPF;1000;1000;VETRAL-AGECOM SARL
25/11/2010;4500037831;101606300;POLOS ML;4;XPF;2250;9000;VETRAL-AGECOM SARL
25/11/2010;4500037831;101606300;LUNETTE;1;XPF;600;600;VETRAL-AGECOM SARL
25/11/2010;4500037831;101606300;PANTALONS;4;XPF;3600;14400;VETRAL-AGECOM SARL
25/11/2010;4500037831;101606300;CEINTURE;1;XPF;1080;1080;VETRAL-AGECOM SARL
25/11/2010;4500037831;101606300;VESTE DE PLUIE;2;XPF;2800;5600;VETRAL-AGECOM SARL
25/11/2010;4500037831;101606300;VESTE IM;1;XPF;4500;4500;VETRAL-AGECOM SARL
25/11/2010;4500037832;101606300;VESTE IM;1;XPF;4950;4950;VETRAL-AGECOM SARL
25/11/2010;4500037832;101606300;VESTE DE PLUIE;2;XPF;2800;5600;VETRAL-AGECOM SARL
25/11/2010;4500037832;101606300;CEINTURE;1;XPF;1080;1080;VETRAL-AGECOM SARL
25/11/2010;4500037832;101606300;PANTALONS;4;XPF;3600;14400;VETRAL-AGECOM SARL
25/11/2010;4500037832;101606300;LUNETTE;1;XPF;600;600;VETRAL-AGECOM SARL
25/11/2010;4500037832;101606300;POLOS ML;4;XPF;2250;9000;VETRAL-AGECOM SARL
25/11/2010;4500037832;101615100;IMPRESSION SUR POCHE¨;1;XPF;250;250;VETRAL-AGECOM SARL
25/11/2010;4500037833;101606300;POLOS ML;4;XPF;2250;9000;VETRAL-AGECOM SARL
25/11/2010;4500037833;101606300;LUNETTE;1;XPF;600;600;VETRAL-AGECOM SARL
25/11/2010;4500037833;101606300;PANTALONS;4;XPF;3600;14400;VETRAL-AGECOM SARL
25/11/2010;4500037833;101606300;CEINTURE;1;XPF;1080;1080;VETRAL-AGECOM SARL
25/11/2010;4500037833;101606300;VESTE DE PLUIE;2;XPF;2800;5600;VETRAL-AGECOM SARL
25/11/2010;4500037833;101606300;VESTE IM;1;XPF;4500;4500;VETRAL-AGECOM SARL
25/11/2010;4500037834;101606300;POLOS ML;4;XPF;2250;9000;VETRAL-AGECOM SARL
25/11/2010;4500037834;101606300;LUNETTE;1;XPF;600;600;VETRAL-AGECOM SARL
25/11/2010;4500037834;101606300;PANTALONS;3;XPF;3600;10800;VETRAL-AGECOM SARL
25/11/2010;4500037834;101606300;CEINTURE;1;XPF;1080;1080;VETRAL-AGECOM SARL
25/11/2010;4500037834;101606300;VESTE DE PLUIE;2;XPF;2800;5600;VETRAL-AGECOM SARL
25/11/2010;4500037834;101606300;VESTE IM;1;XPF;4500;4500;VETRAL-AGECOM SARL
25/11/2010;4500037836;101606300;POLOS ML;4;XPF;2250;9000;VETRAL-AGECOM SARL
25/11/2010;4500037836;101606300;LUNETTE;1;XPF;600;600;VETRAL-AGECOM SARL
25/11/2010;4500037836;101606300;PANTALONS;4;XPF;3600;14400;VETRAL-AGECOM SARL
25/11/2010;4500037836;101606300;CEINTURE;1;XPF;1080;1080;VETRAL-AGECOM SARL
25/11/2010;4500037836;101606300;VESTE DE PLUIE;2;XPF;2800;5600;VETRAL-AGECOM SARL
25/11/2010;4500037836;101606300;VESTE IM;1;XPF;4500;4500;VETRAL-AGECOM SARL
25/11/2010;4500037837;101606300;VESTE IM;1;XPF;4500;4500;VETRAL-AGECOM SARL
25/11/2010;4500037837;101606300;VESTE DE PLUIE;2;XPF;2800;5600;VETRAL-AGECOM SARL
25/11/2010;4500037837;101606300;CEINTURE;1;XPF;1080;1080;VETRAL-AGECOM SARL
25/11/2010;4500037837;101606300;PANTALONS;3;XPF;3600;10800;VETRAL-AGECOM SARL
25/11/2010;4500037837;101606300;LUNETTE;1;XPF;600;600;VETRAL-AGECOM SARL
25/11/2010;4500037837;101606300;POLOS ML;4;XPF;2250;9000;VETRAL-AGECOM SARL
25/11/2010;4500037838;101606300;POLOS ML;4;XPF;2250;9000;VETRAL-AGECOM SARL
25/11/2010;4500037838;101606300;LUNETTE;1;XPF;600;600;VETRAL-AGECOM SARL
25/11/2010;4500037838;101606300;PANTALONS;3;XPF;3600;10800;VETRAL-AGECOM SARL
25/11/2010;4500037838;101606300;CEINTURE;1;XPF;1080;1080;VETRAL-AGECOM SARL
25/11/2010;4500037838;101606300;VESTE DE PLUIE;2;XPF;2800;5600;VETRAL-AGECOM SARL
25/11/2010;4500037838;101606300;VESTE IM;1;XPF;4500;4500;VETRAL-AGECOM SARL
25/11/2010;4500037839;101606300;CHAUSSURES DE SECURITE;2;XPF;9000;18000;CHEVAL  DISTRIBUTION
25/11/2010;4500037840;101606300;CHAUSSURES DE SECURITE;2;XPF;9000;18000;CHEVAL  DISTRIBUTION
25/11/2010;4500037841;101606300;CHAUSSURES DE SECURITE;2;XPF;9000;18000;CHEVAL  DISTRIBUTION
25/11/2010;4500037842;101606300;CHAUSSURES DE SECURITE;2;XPF;9000;18000;CHEVAL  DISTRIBUTION
25/11/2010;4500037843;101606300;CHAUSSURES DE SECURITE;2;XPF;9000;18000;VETRAL-AGECOM SARL
25/11/2010;4500037844;101606300;CHAUSSURES DE SECURITE;2;XPF;9000;18000;CHEVAL  DISTRIBUTION
25/11/2010;4500037845;101606300;CHAUSSURES DE SECURITE;2;XPF;9000;18000;CHEVAL  DISTRIBUTION
25/11/2010;4500037846;101606300;CHAUSSURES DE SECURITE;2;XPF;9000;18000;CHEVAL  DISTRIBUTION
25/11/2010;4500037847;101606300;CHAUSSURES DE SECURITE;2;XPF;9000;18000;CHEVAL  DISTRIBUTION
25/11/2010;4500037848;101606300;CHAUSSURES DE SECURITE;2;XPF;9000;18000;CHEVAL  DISTRIBUTION
25/11/2010;4500037849;101606300;POLOS ML;4;XPF;2250;9000;VETRAL-AGECOM SARL
25/11/2010;4500037849;101606300;LUNETTE;1;XPF;600;600;VETRAL-AGECOM SARL
25/11/2010;4500037849;101606300;PANTALONS;4;XPF;3600;14400;VETRAL-AGECOM SARL
25/11/2010;4500037849;101606300;CEINTURE;1;XPF;1080;1080;VETRAL-AGECOM SARL
25/11/2010;4500037849;101606300;VESTE DE PLUIE;2;XPF;2800;5600;VETRAL-AGECOM SARL
25/11/2010;4500037849;101606300;VESTE IM;1;XPF;4500;4500;VETRAL-AGECOM SARL
25/11/2010;4500037850;101606300;CHAUSSURES DE SECURITE;2;XPF;9000;18000;CHEVAL  DISTRIBUTION
25/11/2010;4500037851;101606300;CHAUSSURES DE SECURITE;2;XPF;9000;18000;CHEVAL  DISTRIBUTION
25/11/2010;4500037852;101606300;CHAUSSURES DE SECURITE;2;XPF;9000;18000;CHEVAL  DISTRIBUTION
25/11/2010;4500037853;101606300;POLOS ML;4;XPF;2250;9000;VETRAL-AGECOM SARL
25/11/2010;4500037853;101606300;LUNETTE;1;XPF;600;600;VETRAL-AGECOM SARL
25/11/2010;4500037853;101606300;PANTALONS;3;XPF;3960;11880;VETRAL-AGECOM SARL
25/11/2010;4500037853;101606300;CEINTURE;1;XPF;1080;1080;VETRAL-AGECOM SARL
25/11/2010;4500037853;101606300;VESTE DE PLUIE;2;XPF;2800;5600;VETRAL-AGECOM SARL
25/11/2010;4500037853;101606300;VESTE IM;1;XPF;4950;4950;VETRAL-AGECOM SARL
25/11/2010;4500037853;101606300;IMPRESSION SUR POCHE¨;1;XPF;500;500;VETRAL-AGECOM SARL
25/11/2010;4500037854;101606300;VESTE IM;1;XPF;4500;4500;VETRAL-AGECOM SARL
25/11/2010;4500037854;101606300;VESTE DE PLUIE;2;XPF;2800;5600;VETRAL-AGECOM SARL
25/11/2010;4500037854;101606300;CEINTURE;1;XPF;1080;1080;VETRAL-AGECOM SARL
25/11/2010;4500037854;101606300;PANTALONS;3;XPF;3600;10800;VETRAL-AGECOM SARL
25/11/2010;4500037854;101606300;LUNETTE;1;XPF;600;600;VETRAL-AGECOM SARL
25/11/2010;4500037854;101606300;POLOS ML;4;XPF;2250;9000;VETRAL-AGECOM SARL
25/11/2010;4500037857;101606300;VESTE IM;1;XPF;4500;4500;VETRAL-AGECOM SARL
25/11/2010;4500037857;101606300;VESTE DE PLUIE;2;XPF;2800;5600;VETRAL-AGECOM SARL
25/11/2010;4500037857;101606300;CEINTURE;1;XPF;1080;1080;VETRAL-AGECOM SARL
25/11/2010;4500037857;101606300;PANTALONS;4;XPF;3600;14400;VETRAL-AGECOM SARL
25/11/2010;4500037857;101606300;LUNETTE;1;XPF;600;600;VETRAL-AGECOM SARL
25/11/2010;4500037857;101606300;POLOS ML;4;XPF;2250;9000;VETRAL-AGECOM SARL
25/11/2010;4500037859;101606300;POLOS ML;4;XPF;2250;9000;VETRAL-AGECOM SARL
25/11/2010;4500037859;101606300;LUNETTE;1;XPF;600;600;VETRAL-AGECOM SARL
25/11/2010;4500037859;101606300;PANTALONS;4;XPF;3600;14400;VETRAL-AGECOM SARL
25/11/2010;4500037859;101606300;CEINTURE;1;XPF;1080;1080;VETRAL-AGECOM SARL
25/11/2010;4500037859;101606300;VESTE DE PLUIE;2;XPF;2800;5600;VETRAL-AGECOM SARL
25/11/2010;4500037859;101606300;VESTE IM;1;XPF;4500;4500;VETRAL-AGECOM SARL
25/11/2010;4500037860;101606300;VESTE IM;1;XPF;4500;4500;VETRAL-AGECOM SARL
25/11/2010;4500037860;101606300;VESTE DE PLUIE;2;XPF;2800;5600;VETRAL-AGECOM SARL
25/11/2010;4500037860;101606300;CEINTURE;1;XPF;1080;1080;VETRAL-AGECOM SARL
25/11/2010;4500037860;101606300;PANTALONS;3;XPF;3600;10800;VETRAL-AGECOM SARL
25/11/2010;4500037860;101606300;LUNETTE;1;XPF;600;600;VETRAL-AGECOM SARL
25/11/2010;4500037860;101606300;POLOS ML;4;XPF;2250;9000;VETRAL-AGECOM SARL
25/11/2010;4500037861;101606300;CHAUSSURES DE SECURITE;2;XPF;9000;18000;CHEVAL  DISTRIBUTION
25/11/2010;4500037862;101606300;CHAUSSURES DE SECURITE;2;XPF;9000;18000;CHEVAL  DISTRIBUTION
25/11/2010;4500037863;101606300;CHAUSSURES DE SECURITE;2;XPF;9000;18000;CHEVAL  DISTRIBUTION
26/11/2010;4500037870;101606300;POLOS ML;4;XPF;2250;9000;VETRAL-AGECOM SARL
26/11/2010;4500037870;101606300;LUNETTE;1;XPF;600;600;VETRAL-AGECOM SARL
26/11/2010;4500037870;101606300;PANTALONS;4;XPF;3600;14400;VETRAL-AGECOM SARL
26/11/2010;4500037870;101606300;CEINTURE;1;XPF;1080;1080;VETRAL-AGECOM SARL
26/11/2010;4500037870;101606300;VESTE DE PLUIE;2;XPF;2800;5600;VETRAL-AGECOM SARL
26/11/2010;4500037870;101606300;VESTE IM;1;XPF;4500;4500;VETRAL-AGECOM SARL
26/11/2010;4500037871;101606300;VESTE IM;1;XPF;4950;4950;VETRAL-AGECOM SARL
26/11/2010;4500037871;101606300;VESTE DE PLUIE;2;XPF;2800;5600;VETRAL-AGECOM SARL
26/11/2010;4500037871;101606300;CEINTURE;1;XPF;1080;1080;VETRAL-AGECOM SARL
26/11/2010;4500037871;101606300;PANTALONS;3;XPF;3960;11880;VETRAL-AGECOM SARL
26/11/2010;4500037871;101606300;LUNETTE;1;XPF;600;600;VETRAL-AGECOM SARL
26/11/2010;4500037871;101606300;POLOS ML;4;XPF;2250;9000;VETRAL-AGECOM SARL
26/11/2010;4500037871;101615100;IMPRESSION SUR POCHE¨;1;XPF;1000;1000;VETRAL-AGECOM SARL
26/11/2010;4500037872;101606300;POLOS ML;4;XPF;2250;9000;VETRAL-AGECOM SARL
26/11/2010;4500037872;101606300;LUNETTE;1;XPF;600;600;VETRAL-AGECOM SARL
26/11/2010;4500037872;101606300;PANTALONS;4;XPF;3600;14400;VETRAL-AGECOM SARL
26/11/2010;4500037872;101606300;CEINTURE;1;XPF;1080;1080;VETRAL-AGECOM SARL
26/11/2010;4500037872;101606300;VESTE DE PLUIE;2;XPF;2800;5600;VETRAL-AGECOM SARL
26/11/2010;4500037872;101606300;VESTE IM;1;XPF;4500;4500;VETRAL-AGECOM SARL
26/11/2010;4500037874;101606300;POLOS ML;4;XPF;2250;9000;VETRAL-AGECOM SARL
26/11/2010;4500037874;101606300;LUNETTE;1;XPF;600;600;VETRAL-AGECOM SARL
26/11/2010;4500037874;101606300;PANTALONS;4;XPF;3960;15840;VETRAL-AGECOM SARL
26/11/2010;4500037874;101606300;CEINTURE;1;XPF;1080;1080;VETRAL-AGECOM SARL
